"GCODE";"Ost";"Nord";"AWGN ID";"Parameter";"Messstation";"Gewässer";"Jahr";"Datum";"Tagesmittelwert";"Dimension"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.07.2024";"17,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.07.2024";"17,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.07.2024";"17,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.07.2024";"18,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.07.2024";"18,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.07.2024";"18,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.07.2024";"18,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.07.2024";"17,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.07.2024";"17,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.07.2024";"17,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.07.2024";"18,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.07.2024";"18,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.07.2024";"18,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.07.2024";"18,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"31.07.2024";"19,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"01.08.2024";"19,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"02.08.2024";"19,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"03.08.2024";"19,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"04.08.2024";"18,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"05.08.2024";"19";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"06.08.2024";"19,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"07.08.2024";"19,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"08.08.2024";"19,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"09.08.2024";"18,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"10.08.2024";"19,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"11.08.2024";"20,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"12.08.2024";"20,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"13.08.2024";"21,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"14.08.2024";"21,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"15.08.2024";"21,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"16.08.2024";"21";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.08.2024";"20,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.08.2024";"19,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.08.2024";"18,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.08.2024";"17,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.08.2024";"17,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.08.2024";"17,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.08.2024";"17,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.08.2024";"18,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.08.2024";"18,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.08.2024";"17,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.08.2024";"18,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.08.2024";"18,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.08.2024";"19,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.08.2024";"19,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"31.08.2024";"19,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"01.09.2024";"20,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"02.09.2024";"20,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"03.09.2024";"19,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"04.09.2024";"19,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"05.09.2024";"19,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"06.09.2024";"19,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"07.09.2024";"19,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"08.09.2024";"19";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"09.09.2024";"17,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"10.09.2024";"17,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"11.09.2024";"16,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"12.09.2024";"15,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"13.09.2024";"13,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"14.09.2024";"13,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"15.09.2024";"13,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"16.09.2024";"13,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.09.2024";"14,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.09.2024";"14,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.09.2024";"15,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.09.2024";"15,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.09.2024";"15,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.09.2024";"15,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.09.2024";"16";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.09.2024";"16,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.09.2024";"15,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.09.2024";"15,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.09.2024";"15,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.09.2024";"14";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.09.2024";"12,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.09.2024";"12,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"01.10.2024";"13,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"02.10.2024";"14";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"03.10.2024";"12,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"04.10.2024";"12,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"05.10.2024";"12,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"06.10.2024";"12";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"07.10.2024";"13,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"08.10.2024";"14";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"09.10.2024";"14";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"10.10.2024";"14";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"11.10.2024";"13,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"12.10.2024";"11,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"13.10.2024";"12,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"14.10.2024";"11,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"15.10.2024";"13,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"16.10.2024";"13,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.10.2024";"13,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.10.2024";"13,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.10.2024";"13,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.10.2024";"13,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.10.2024";"13,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.10.2024";"13,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.10.2024";"13,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.10.2024";"13,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.10.2024";"12,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.10.2024";"12,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.10.2024";"12,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.10.2024";"12,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.10.2024";"12,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.10.2024";"12,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"31.10.2024";"12,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"01.11.2024";"12,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"02.11.2024";"12";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"03.11.2024";"11,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"04.11.2024";"11,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"05.11.2024";"10,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"06.11.2024";"10,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"07.11.2024";"10,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"08.11.2024";"10,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"09.11.2024";"9,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"10.11.2024";"9,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"11.11.2024";"9,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"12.11.2024";"10,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"13.11.2024";"9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"14.11.2024";"8,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"15.11.2024";"9,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"16.11.2024";"8,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.11.2024";"7,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.11.2024";"8,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.11.2024";"9,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.11.2024";"8,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.11.2024";"7,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.11.2024";"6,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.11.2024";"6,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.11.2024";"7,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.11.2024";"8,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.11.2024";"10";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.11.2024";"9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.11.2024";"9,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.11.2024";"8,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.11.2024";"7,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"01.12.2024";"6,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"02.12.2024";"6,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"03.12.2024";"8,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"04.12.2024";"8,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"05.12.2024";"6,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"06.12.2024";"7,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"07.12.2024";"7,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"08.12.2024";"7,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"09.12.2024";"8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"10.12.2024";"7,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"11.12.2024";"7,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"12.12.2024";"7,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"13.12.2024";"7,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"14.12.2024";"6,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"15.12.2024";"6,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"16.12.2024";"7,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"17.12.2024";"8,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"18.12.2024";"7,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"19.12.2024";"8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"20.12.2024";"7,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"21.12.2024";"6,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"22.12.2024";"7,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"23.12.2024";"6,6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"24.12.2024";"7,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"25.12.2024";"6,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"26.12.2024";"5,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"27.12.2024";"5,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"28.12.2024";"4,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"29.12.2024";"4,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"30.12.2024";"5,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2024";"31.12.2024";"4,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"01.01.2025";"4,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"02.01.2025";"5,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"03.01.2025";"5,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"04.01.2025";"4,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"05.01.2025";"5,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"06.01.2025";"6,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"07.01.2025";"7,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"08.01.2025";"6,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"09.01.2025";"7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"10.01.2025";"6,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"11.01.2025";"6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"12.01.2025";"6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"13.01.2025";"5,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"14.01.2025";"4,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"15.01.2025";"5,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"16.01.2025";"6,4";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"17.01.2025";"6,2";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"18.01.2025";"6";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"19.01.2025";"5,1";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"20.01.2025";"4,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"21.01.2025";"4,8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"22.01.2025";"5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"23.01.2025";"6,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"24.01.2025";"6,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"25.01.2025";"7,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"26.01.2025";"7,7";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"27.01.2025";"8";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"28.01.2025";"8,3";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"29.01.2025";"7,5";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"30.01.2025";"6,9";"°C"
"CFI129";"532.654";"5.394.442";"9.931";"Temperatur";"Plochingen (CFI129)";"Fils";"2025";"31.01.2025";"7,3";"°C"
